strategy,state_h1,trial_index,scenario_seed,seed_phase,seed_namespace,gateway_threshold,detected,pre_onset_alarm,detection_time,first_alarm_time,transmissions,max_gateway_evidence,a1,a2,sensitivity_parameter,sensitivity_value
RR,0,152,8536630421920697983,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,116,319.8956896798633,0.03,0.012,gateway_integration_tau,10.0
RR,0,153,9090023764627101206,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,112,348.2160483101002,0.03,0.012,gateway_integration_tau,10.0
RR,0,154,5989888866250058860,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,118,350.206665647672,0.03,0.012,gateway_integration_tau,10.0
RR,0,155,6054824879537833915,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,132,377.0134554578505,0.03,0.012,gateway_integration_tau,10.0
RR,0,156,6255638350560814324,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,277.0,138,505.0412343825127,0.03,0.012,gateway_integration_tau,10.0
RR,0,157,592735670669399943,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,126,366.3289507960691,0.03,0.012,gateway_integration_tau,10.0
RR,0,158,7565777119458578816,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,130,392.16422345564115,0.03,0.012,gateway_integration_tau,10.0
RR,0,159,4981672185818620687,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,115,342.2237024294334,0.03,0.012,gateway_integration_tau,10.0
RR,0,160,3558265183123350089,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,137,460.27993989220204,0.03,0.012,gateway_integration_tau,10.0
RR,0,161,9110068521133978680,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,114,396.70967633429876,0.03,0.012,gateway_integration_tau,10.0
RR,0,162,8614203120197133055,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,136,407.1025749571942,0.03,0.012,gateway_integration_tau,10.0
RR,0,163,7745363602740578148,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,118,315.1167162920922,0.03,0.012,gateway_integration_tau,10.0
RR,0,164,3259734681703790822,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,134,402.721746183245,0.03,0.012,gateway_integration_tau,10.0
RR,0,165,3001081757496940676,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,105,303.4436840958514,0.03,0.012,gateway_integration_tau,10.0
RR,0,166,4078152836139198151,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,125,360.63107865767495,0.03,0.012,gateway_integration_tau,10.0
RR,0,167,7502390978075614567,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,126,394.61147293567404,0.03,0.012,gateway_integration_tau,10.0
RR,0,168,7162494278142848769,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,129,375.52406381653606,0.03,0.012,gateway_integration_tau,10.0
RR,0,169,2629519782154954411,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,99,361.3845973545672,0.03,0.012,gateway_integration_tau,10.0
RR,0,170,4467903839702415762,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,129,379.0502387979258,0.03,0.012,gateway_integration_tau,10.0
RR,0,171,7264844206564229815,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,116,360.9476118105503,0.03,0.012,gateway_integration_tau,10.0
RR,0,172,78485541318195875,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,232.0,142,557.3143122635006,0.03,0.012,gateway_integration_tau,10.0
RR,0,173,5616442725734576134,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,116,344.03541883348964,0.03,0.012,gateway_integration_tau,10.0
RR,0,174,8588190430629713503,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,135,416.2914610281014,0.03,0.012,gateway_integration_tau,10.0
RR,0,175,5363277536617962870,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,127,430.46740637102005,0.03,0.012,gateway_integration_tau,10.0
RR,0,176,7479027237730408119,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,119,320.6990822120121,0.03,0.012,gateway_integration_tau,10.0
RR,0,177,5322826518976165362,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,120,399.9382196537847,0.03,0.012,gateway_integration_tau,10.0
RR,0,178,2899664227988903928,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,132,399.5381224576901,0.03,0.012,gateway_integration_tau,10.0
RR,0,179,365300584193634183,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,112,368.988415534194,0.03,0.012,gateway_integration_tau,10.0
RR,0,180,1898688620534328170,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,133,396.3480428119059,0.03,0.012,gateway_integration_tau,10.0
RR,0,181,8349783951472304735,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,131,363.33878898413417,0.03,0.012,gateway_integration_tau,10.0
RR,0,182,3890286212609328774,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,116,314.0981465574308,0.03,0.012,gateway_integration_tau,10.0
RR,0,183,4479624236198851185,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,128,381.5039641587309,0.03,0.012,gateway_integration_tau,10.0
RR,0,184,6371795509046221536,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,123,402.2467929348322,0.03,0.012,gateway_integration_tau,10.0
RR,0,185,6180394330236481437,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,123,395.675677479147,0.03,0.012,gateway_integration_tau,10.0
RR,0,186,911036120495011186,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,141,416.64828298997986,0.03,0.012,gateway_integration_tau,10.0
RR,0,187,4528614121077362472,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,129,347.11537930400937,0.03,0.012,gateway_integration_tau,10.0
RR,0,188,173688348277287134,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,112,328.5638480542875,0.03,0.012,gateway_integration_tau,10.0
RR,0,189,3087833107788787493,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,99,305.587379002549,0.03,0.012,gateway_integration_tau,10.0
RR,0,190,6967002560767020159,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,134,362.3003080545781,0.03,0.012,gateway_integration_tau,10.0
RR,0,191,903497065467599824,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,126,393.4460878008081,0.03,0.012,gateway_integration_tau,10.0
RR,0,192,1692866186576638116,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,127,389.5067562812248,0.03,0.012,gateway_integration_tau,10.0
RR,0,193,1614094688191338270,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,138,452.62891865008686,0.03,0.012,gateway_integration_tau,10.0
RR,0,194,4238581813292396406,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,120,360.3167241061866,0.03,0.012,gateway_integration_tau,10.0
RR,0,195,3299115535540484546,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,130,387.2184996650205,0.03,0.012,gateway_integration_tau,10.0
RR,0,196,7981952804867838124,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,116,335.29074547195637,0.03,0.012,gateway_integration_tau,10.0
RR,0,197,5125422592733516009,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,118,345.42643126517066,0.03,0.012,gateway_integration_tau,10.0
RR,0,198,5757819000644866585,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,130,396.6273849472361,0.03,0.012,gateway_integration_tau,10.0
RR,0,199,51760877611331757,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,114,350.29147157024386,0.03,0.012,gateway_integration_tau,10.0
RR,0,200,6506376374428480226,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,145,436.6107596312019,0.03,0.012,gateway_integration_tau,10.0
RR,0,201,6867895660112465699,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,118,322.3284494547854,0.03,0.012,gateway_integration_tau,10.0
RR,0,202,2835197751576837163,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,115,341.72621549671567,0.03,0.012,gateway_integration_tau,10.0
RR,0,203,9209965517006206611,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,122,387.83168247056426,0.03,0.012,gateway_integration_tau,10.0
RR,0,204,5737288370533317380,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,135,349.73695841849207,0.03,0.012,gateway_integration_tau,10.0
RR,0,205,8790434113098318569,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,120,359.6458142351553,0.03,0.012,gateway_integration_tau,10.0
RR,0,206,1055199699061408963,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,120,394.42104484243157,0.03,0.012,gateway_integration_tau,10.0
RR,0,207,7146154467576454241,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,128,342.2545967063034,0.03,0.012,gateway_integration_tau,10.0
RR,0,208,4572869956349081277,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,130,404.10069400613514,0.03,0.012,gateway_integration_tau,10.0
RR,0,209,1433287339025757842,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,100,367.209771013954,0.03,0.012,gateway_integration_tau,10.0
RR,0,210,3469864464058536560,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,132,385.6695521091268,0.03,0.012,gateway_integration_tau,10.0
RR,0,211,4747190706097425181,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,128,390.06183562943164,0.03,0.012,gateway_integration_tau,10.0
RR,0,212,3052112967120152525,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,139,445.73947769006395,0.03,0.012,gateway_integration_tau,10.0
RR,0,213,4173843077544725673,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,129,366.7643979773633,0.03,0.012,gateway_integration_tau,10.0
RR,0,214,2353040396320479890,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,121,425.04947569039155,0.03,0.012,gateway_integration_tau,10.0
RR,0,215,820658714775212068,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,120,395.5509908414527,0.03,0.012,gateway_integration_tau,10.0
RR,0,216,7584213369696440163,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,126,354.8234837024883,0.03,0.012,gateway_integration_tau,10.0
RR,0,217,8193055759306417496,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,121,424.98671012566194,0.03,0.012,gateway_integration_tau,10.0
RR,0,218,1774343254948665920,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,124,352.1666937174446,0.03,0.012,gateway_integration_tau,10.0
RR,0,219,6474453180896685197,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,138,438.24776638550964,0.03,0.012,gateway_integration_tau,10.0
RR,0,220,4156266564995696089,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,147,452.6263518101949,0.03,0.012,gateway_integration_tau,10.0
RR,0,221,7244334108403130203,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,117,405.037829921628,0.03,0.012,gateway_integration_tau,10.0
RR,0,222,1075705435468415638,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,126,307.7315668996385,0.03,0.012,gateway_integration_tau,10.0
RR,0,223,5798501841551965855,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,121,452.40101609852223,0.03,0.012,gateway_integration_tau,10.0
RR,0,224,1434171431586792563,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,133,409.7545009265585,0.03,0.012,gateway_integration_tau,10.0
RR,0,225,7624491964443515300,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,123,329.6995543781848,0.03,0.012,gateway_integration_tau,10.0
RR,0,226,8688329482241731986,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,132,382.72331570150027,0.03,0.012,gateway_integration_tau,10.0
RR,0,227,1473997023010006336,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,128,320.9532919547534,0.03,0.012,gateway_integration_tau,10.0
RR,0,228,1759582111299719888,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,136,400.0424300593774,0.03,0.012,gateway_integration_tau,10.0
RR,0,229,1404054443609487493,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,133,339.3494025616461,0.03,0.012,gateway_integration_tau,10.0
RR,0,230,5293366914316970855,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,152,376.1100224145994,0.03,0.012,gateway_integration_tau,10.0
RR,0,231,118186914888152485,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,147,448.1770362579964,0.03,0.012,gateway_integration_tau,10.0
RR,0,232,7009358862948009176,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,135,361.1601091479483,0.03,0.012,gateway_integration_tau,10.0
RR,0,233,3829128742145991756,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,113,378.11736428681263,0.03,0.012,gateway_integration_tau,10.0
RR,0,234,7578969232405910977,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,149,401.16302189012816,0.03,0.012,gateway_integration_tau,10.0
RR,0,235,677585089528857037,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,117,392.4788765480968,0.03,0.012,gateway_integration_tau,10.0
RR,0,236,6478311260526064629,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,118,339.968654001964,0.03,0.012,gateway_integration_tau,10.0
RR,0,237,7666706891746890679,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,137,391.0423279180421,0.03,0.012,gateway_integration_tau,10.0
RR,0,238,4018647909033881090,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,135,390.34743721164546,0.03,0.012,gateway_integration_tau,10.0
RR,0,239,8288519608644921759,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,141,431.39423760518645,0.03,0.012,gateway_integration_tau,10.0
RR,0,240,2432271578733145698,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,127,429.1364665218546,0.03,0.012,gateway_integration_tau,10.0
RR,0,241,6707157432850865128,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,131,422.3052454901281,0.03,0.012,gateway_integration_tau,10.0
RR,0,242,2294513989159622746,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,124,382.96305914719784,0.03,0.012,gateway_integration_tau,10.0
RR,0,243,3245931333970935287,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,137,393.78312283223204,0.03,0.012,gateway_integration_tau,10.0
RR,0,244,8177938608393691300,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,135,358.1875234186604,0.03,0.012,gateway_integration_tau,10.0
RR,0,245,8246639753735821882,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,131,359.03317216953604,0.03,0.012,gateway_integration_tau,10.0
RR,0,246,5612088758177646235,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,123,372.7045969366241,0.03,0.012,gateway_integration_tau,10.0
RR,0,247,6930461516529645746,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,232.0,136,512.7924903610083,0.03,0.012,gateway_integration_tau,10.0
RR,0,248,3245836992906172927,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,116,315.8417108939352,0.03,0.012,gateway_integration_tau,10.0
RR,0,249,3717886074911603875,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,139,406.86282430911695,0.03,0.012,gateway_integration_tau,10.0
RR,0,250,2409509785291957797,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,133,348.603833978049,0.03,0.012,gateway_integration_tau,10.0
RR,0,251,8832003430375197104,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,119,352.7325771824558,0.03,0.012,gateway_integration_tau,10.0
RR,0,252,3974862271576365146,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,126,362.7386634851745,0.03,0.012,gateway_integration_tau,10.0
RR,0,253,3255883926420763198,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,128,390.4966804768799,0.03,0.012,gateway_integration_tau,10.0
RR,0,254,5017320957008688761,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,133,417.50415385057283,0.03,0.012,gateway_integration_tau,10.0
RR,0,255,5043272295675125952,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,137,388.74286263798245,0.03,0.012,gateway_integration_tau,10.0
RR,0,256,3109679823760528115,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,122,436.502009376832,0.03,0.012,gateway_integration_tau,10.0
RR,0,257,4622518958129482236,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,124,346.3718827516011,0.03,0.012,gateway_integration_tau,10.0
RR,0,258,1956682610193194940,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,137,399.49048740518725,0.03,0.012,gateway_integration_tau,10.0
RR,0,259,4703253036047093452,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,126,389.00276500197634,0.03,0.012,gateway_integration_tau,10.0
RR,0,260,5880568824116605147,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,130,340.4596432222123,0.03,0.012,gateway_integration_tau,10.0
RR,0,261,7163589702722727808,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,113,405.6611256199345,0.03,0.012,gateway_integration_tau,10.0
RR,0,262,3319721339215890221,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,128,442.80894506723473,0.03,0.012,gateway_integration_tau,10.0
RR,0,263,5371663249343446330,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,112,331.98600329246165,0.03,0.012,gateway_integration_tau,10.0
RR,0,264,7223304737441506273,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,139,360.96411700219466,0.03,0.012,gateway_integration_tau,10.0
RR,0,265,1932210766626018677,evaluation,sweep:anomaly_pair:shared_scenarios,469.16091844887404,0,0,inf,inf,127,400.34373267379897,0.03,0.012,gateway_integration_tau,10.0
