strategy,state_h1,trial_index,scenario_seed,seed_phase,seed_namespace,max_gateway_evidence,transmissions,gateway_threshold,a1,a2,sweep_scope,eir_gate_quantile,hysteresis_margin_eir,gate_hysteresis_margin,w2
EIR,0,33,8760001566670653492,gateway_calibration,sweep:anomaly_pair:shared_scenarios,538.0747442869621,104,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,34,2744726624485914817,gateway_calibration,sweep:anomaly_pair:shared_scenarios,647.1061724077324,113,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,35,7310029771266914304,gateway_calibration,sweep:anomaly_pair:shared_scenarios,567.9110382091882,118,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,36,8860427485777938866,gateway_calibration,sweep:anomaly_pair:shared_scenarios,767.2212309958411,137,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,37,8598656038562839224,gateway_calibration,sweep:anomaly_pair:shared_scenarios,611.7136880793964,129,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,38,8997019032754762713,gateway_calibration,sweep:anomaly_pair:shared_scenarios,582.1556891295795,108,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,39,4208817818748932462,gateway_calibration,sweep:anomaly_pair:shared_scenarios,655.4948993140009,123,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,40,6068242829919299090,gateway_calibration,sweep:anomaly_pair:shared_scenarios,732.5615510172937,117,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,41,4049042354117377146,gateway_calibration,sweep:anomaly_pair:shared_scenarios,471.5569639412282,119,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,42,5126773472074832949,gateway_calibration,sweep:anomaly_pair:shared_scenarios,586.1830427546917,118,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,43,6183996202129912428,gateway_calibration,sweep:anomaly_pair:shared_scenarios,581.7537500802317,115,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,44,5034920799087487164,gateway_calibration,sweep:anomaly_pair:shared_scenarios,648.3192684576397,138,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,45,5099780515566784822,gateway_calibration,sweep:anomaly_pair:shared_scenarios,709.2500266668351,118,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,46,3743304880928594782,gateway_calibration,sweep:anomaly_pair:shared_scenarios,635.6093244217966,122,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,47,7315397891830491094,gateway_calibration,sweep:anomaly_pair:shared_scenarios,658.6052160523823,116,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,48,2190007532852709612,gateway_calibration,sweep:anomaly_pair:shared_scenarios,662.5861811407302,106,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,49,120834209760926409,gateway_calibration,sweep:anomaly_pair:shared_scenarios,602.0772335490823,123,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,50,3276339480421714797,gateway_calibration,sweep:anomaly_pair:shared_scenarios,817.7510866286229,146,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,51,7889239287137057542,gateway_calibration,sweep:anomaly_pair:shared_scenarios,677.1969638669605,115,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,52,3388785810564520190,gateway_calibration,sweep:anomaly_pair:shared_scenarios,614.9640034937526,122,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,53,5503237878395346684,gateway_calibration,sweep:anomaly_pair:shared_scenarios,455.6588572412363,106,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,54,5415491490608218996,gateway_calibration,sweep:anomaly_pair:shared_scenarios,602.4423637723294,113,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,55,26760604161946009,gateway_calibration,sweep:anomaly_pair:shared_scenarios,597.9443300748391,108,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,56,6830352398876445275,gateway_calibration,sweep:anomaly_pair:shared_scenarios,631.4954995241975,121,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,57,1406415348362794825,gateway_calibration,sweep:anomaly_pair:shared_scenarios,642.8860762345264,122,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,58,7701508260034706105,gateway_calibration,sweep:anomaly_pair:shared_scenarios,508.3552985842449,112,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,59,2711167823261115708,gateway_calibration,sweep:anomaly_pair:shared_scenarios,753.5667837943607,140,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,60,3144340299977682071,gateway_calibration,sweep:anomaly_pair:shared_scenarios,730.9499697666895,115,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,61,6563400931778538780,gateway_calibration,sweep:anomaly_pair:shared_scenarios,668.4345702912178,105,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,62,2388043308876394469,gateway_calibration,sweep:anomaly_pair:shared_scenarios,649.5997127889252,135,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,63,6824789488425972207,gateway_calibration,sweep:anomaly_pair:shared_scenarios,526.9413535281427,111,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,64,1401432086598941843,gateway_calibration,sweep:anomaly_pair:shared_scenarios,737.7155051044651,124,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,65,4672481713666300259,gateway_calibration,sweep:anomaly_pair:shared_scenarios,762.3002080106583,139,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,66,6903420366369478612,gateway_calibration,sweep:anomaly_pair:shared_scenarios,606.2617087607614,115,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,67,6898050963322559496,gateway_calibration,sweep:anomaly_pair:shared_scenarios,609.7712594322975,113,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,68,614393272824454916,gateway_calibration,sweep:anomaly_pair:shared_scenarios,629.5408388389484,131,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,69,672551910386015347,gateway_calibration,sweep:anomaly_pair:shared_scenarios,638.7606725144053,126,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,70,2982091152045645099,gateway_calibration,sweep:anomaly_pair:shared_scenarios,633.6561006407557,113,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,71,823492357614472977,gateway_calibration,sweep:anomaly_pair:shared_scenarios,795.8166178814037,142,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,72,4697794938409790858,gateway_calibration,sweep:anomaly_pair:shared_scenarios,596.6936496545686,122,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,73,6582019303472037237,gateway_calibration,sweep:anomaly_pair:shared_scenarios,638.349552617104,112,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,74,300672792335245350,gateway_calibration,sweep:anomaly_pair:shared_scenarios,530.7686898093348,113,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,75,5751946339530838054,gateway_calibration,sweep:anomaly_pair:shared_scenarios,653.7033033589565,125,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,76,961439938750258285,gateway_calibration,sweep:anomaly_pair:shared_scenarios,788.5185837010683,120,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,77,3257887825763507863,gateway_calibration,sweep:anomaly_pair:shared_scenarios,695.7530032896442,130,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,78,8166365252455630432,gateway_calibration,sweep:anomaly_pair:shared_scenarios,642.7520976946693,120,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,79,2849578758725429319,gateway_calibration,sweep:anomaly_pair:shared_scenarios,581.5713660503524,115,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,80,5847011703168282323,gateway_calibration,sweep:anomaly_pair:shared_scenarios,744.7914728477316,138,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,81,7858864668525583430,gateway_calibration,sweep:anomaly_pair:shared_scenarios,490.16442061625924,98,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,82,268940495404723730,gateway_calibration,sweep:anomaly_pair:shared_scenarios,520.3380738131666,107,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,83,4400655767576069724,gateway_calibration,sweep:anomaly_pair:shared_scenarios,691.4375780636409,125,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,84,7359957410266699792,gateway_calibration,sweep:anomaly_pair:shared_scenarios,679.3209344999814,135,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,85,4731760846268061734,gateway_calibration,sweep:anomaly_pair:shared_scenarios,699.7332731531397,118,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,86,1992618809938800466,gateway_calibration,sweep:anomaly_pair:shared_scenarios,693.1570399944711,137,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,87,8403004296001441656,gateway_calibration,sweep:anomaly_pair:shared_scenarios,582.640143285613,127,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,88,5944369264469843788,gateway_calibration,sweep:anomaly_pair:shared_scenarios,635.1407394992599,132,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,89,216637230108974742,gateway_calibration,sweep:anomaly_pair:shared_scenarios,763.4845900198087,128,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,90,896283027553350313,gateway_calibration,sweep:anomaly_pair:shared_scenarios,750.8489865645046,125,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,91,2129979059599230336,gateway_calibration,sweep:anomaly_pair:shared_scenarios,627.3245499605677,105,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,92,8440158530804782812,gateway_calibration,sweep:anomaly_pair:shared_scenarios,563.2613828843556,116,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,93,2515105766560126937,gateway_calibration,sweep:anomaly_pair:shared_scenarios,596.1375875278724,115,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,94,7871536140642585085,gateway_calibration,sweep:anomaly_pair:shared_scenarios,582.3686297933132,117,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,95,5141400087580602088,gateway_calibration,sweep:anomaly_pair:shared_scenarios,577.6222849104632,119,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,96,8112959400662868633,gateway_calibration,sweep:anomaly_pair:shared_scenarios,547.2605488981185,119,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,97,1078891354826946508,gateway_calibration,sweep:anomaly_pair:shared_scenarios,573.5633715688443,117,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,98,2726858539062778841,gateway_calibration,sweep:anomaly_pair:shared_scenarios,705.0857452873659,106,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,99,4880208515358931166,gateway_calibration,sweep:anomaly_pair:shared_scenarios,595.1399041640176,113,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,100,9112943947571933379,gateway_calibration,sweep:anomaly_pair:shared_scenarios,648.9239120574937,117,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,101,4842620908627243129,gateway_calibration,sweep:anomaly_pair:shared_scenarios,579.384509454236,122,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,102,9221364585446048791,gateway_calibration,sweep:anomaly_pair:shared_scenarios,727.1491499696219,128,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,103,3494744169553416929,gateway_calibration,sweep:anomaly_pair:shared_scenarios,667.2666283268316,118,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,104,7233638741406416371,gateway_calibration,sweep:anomaly_pair:shared_scenarios,624.2996661373022,119,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,105,3641336694656935735,gateway_calibration,sweep:anomaly_pair:shared_scenarios,484.35872256796466,111,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,106,3835715673444251126,gateway_calibration,sweep:anomaly_pair:shared_scenarios,720.0753756559435,131,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,107,2714185319899586904,gateway_calibration,sweep:anomaly_pair:shared_scenarios,731.786921575293,131,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,108,7065677078823521164,gateway_calibration,sweep:anomaly_pair:shared_scenarios,690.9199433103487,129,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,109,1054405605846734754,gateway_calibration,sweep:anomaly_pair:shared_scenarios,614.8443855993079,124,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,110,2962441662239683096,gateway_calibration,sweep:anomaly_pair:shared_scenarios,788.5094775681515,136,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,111,4129263628419206857,gateway_calibration,sweep:anomaly_pair:shared_scenarios,851.5663409534964,112,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,112,1622360177596404131,gateway_calibration,sweep:anomaly_pair:shared_scenarios,522.5113460549165,102,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,113,2330463691884836340,gateway_calibration,sweep:anomaly_pair:shared_scenarios,713.729299022665,146,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,114,2652712276700624970,gateway_calibration,sweep:anomaly_pair:shared_scenarios,625.8975742032892,117,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,115,6210151626445176008,gateway_calibration,sweep:anomaly_pair:shared_scenarios,660.5783880364074,126,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,116,5484880361464436307,gateway_calibration,sweep:anomaly_pair:shared_scenarios,593.3955885849823,114,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,117,9083936004600730053,gateway_calibration,sweep:anomaly_pair:shared_scenarios,629.7659259673472,126,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,118,7499139004400980353,gateway_calibration,sweep:anomaly_pair:shared_scenarios,712.7836266407539,133,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,119,426229976672197883,gateway_calibration,sweep:anomaly_pair:shared_scenarios,769.8415769354468,123,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,120,246508369912879822,gateway_calibration,sweep:anomaly_pair:shared_scenarios,721.3895492658492,148,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,121,2652398091327796019,gateway_calibration,sweep:anomaly_pair:shared_scenarios,469.71415443785736,113,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,122,5503532496059794744,gateway_calibration,sweep:anomaly_pair:shared_scenarios,597.1516352703316,116,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,123,8329007375693140607,gateway_calibration,sweep:anomaly_pair:shared_scenarios,607.2775730166005,132,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,124,4366984316536531468,gateway_calibration,sweep:anomaly_pair:shared_scenarios,628.1848375098891,137,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,125,6198917521197951328,gateway_calibration,sweep:anomaly_pair:shared_scenarios,740.8030202150694,144,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,126,3901305802510177060,gateway_calibration,sweep:anomaly_pair:shared_scenarios,530.1584686882547,120,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,127,3651935198066528014,gateway_calibration,sweep:anomaly_pair:shared_scenarios,584.7565534174222,115,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,128,3665222385996101800,gateway_calibration,sweep:anomaly_pair:shared_scenarios,676.721258574949,125,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,129,3695450124233607618,gateway_calibration,sweep:anomaly_pair:shared_scenarios,628.5157004888374,124,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,130,4507573490889405567,gateway_calibration,sweep:anomaly_pair:shared_scenarios,744.8120820503631,118,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,131,6622006059011695217,gateway_calibration,sweep:anomaly_pair:shared_scenarios,707.8998129429397,130,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,132,1072149559379176970,gateway_calibration,sweep:anomaly_pair:shared_scenarios,531.3012124758375,106,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,133,2236710786858836466,gateway_calibration,sweep:anomaly_pair:shared_scenarios,608.1080030475416,110,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,134,4061241335305450115,gateway_calibration,sweep:anomaly_pair:shared_scenarios,624.8690908659855,127,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,135,4458267631564501530,gateway_calibration,sweep:anomaly_pair:shared_scenarios,547.6017686158137,111,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,136,4602541395243770802,gateway_calibration,sweep:anomaly_pair:shared_scenarios,499.07810909924325,117,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,137,8154260143710516340,gateway_calibration,sweep:anomaly_pair:shared_scenarios,566.2677281402927,122,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,138,7114745814847013655,gateway_calibration,sweep:anomaly_pair:shared_scenarios,656.2595851424417,127,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,139,7504069718206669675,gateway_calibration,sweep:anomaly_pair:shared_scenarios,573.7922834596903,114,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,140,2484320023919988263,gateway_calibration,sweep:anomaly_pair:shared_scenarios,594.9239432577945,131,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,141,5967893154890299710,gateway_calibration,sweep:anomaly_pair:shared_scenarios,754.7743660380347,131,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,142,8551485174213736670,gateway_calibration,sweep:anomaly_pair:shared_scenarios,562.602567881403,111,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,143,400428821000820213,gateway_calibration,sweep:anomaly_pair:shared_scenarios,642.0735285011285,119,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,144,4671208357574952400,gateway_calibration,sweep:anomaly_pair:shared_scenarios,560.5869985179082,113,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,145,2717424151482641221,gateway_calibration,sweep:anomaly_pair:shared_scenarios,686.6702255216155,137,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,146,7103388310734235320,gateway_calibration,sweep:anomaly_pair:shared_scenarios,707.8742440428679,125,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,147,6613689040717774173,gateway_calibration,sweep:anomaly_pair:shared_scenarios,666.8516398400899,130,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,148,3013865715162790417,gateway_calibration,sweep:anomaly_pair:shared_scenarios,649.6442970992027,133,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,149,5411062845189856806,gateway_calibration,sweep:anomaly_pair:shared_scenarios,530.2786092973864,114,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,150,753526066345137121,gateway_calibration,sweep:anomaly_pair:shared_scenarios,464.57567741934304,109,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,151,5517788874787541446,gateway_calibration,sweep:anomaly_pair:shared_scenarios,734.1284664770238,116,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,152,3012173983135274094,gateway_calibration,sweep:anomaly_pair:shared_scenarios,603.90017057256,147,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,153,7525768142714343326,gateway_calibration,sweep:anomaly_pair:shared_scenarios,627.3668825021077,120,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,154,5795757086317543101,gateway_calibration,sweep:anomaly_pair:shared_scenarios,628.4449185711069,107,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,155,1489560090090177220,gateway_calibration,sweep:anomaly_pair:shared_scenarios,677.7321764344258,131,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,156,5650023223194757707,gateway_calibration,sweep:anomaly_pair:shared_scenarios,675.0414270332728,125,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,157,9095396682315926676,gateway_calibration,sweep:anomaly_pair:shared_scenarios,678.4353275170438,130,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,158,3646421855625731332,gateway_calibration,sweep:anomaly_pair:shared_scenarios,580.3744173486832,117,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,159,2731180400104840963,gateway_calibration,sweep:anomaly_pair:shared_scenarios,681.9477385720546,127,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,160,6525253475390859142,gateway_calibration,sweep:anomaly_pair:shared_scenarios,857.9117970259566,137,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,161,5342702562007933787,gateway_calibration,sweep:anomaly_pair:shared_scenarios,592.4921972451439,130,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,162,1696163523599298321,gateway_calibration,sweep:anomaly_pair:shared_scenarios,617.2062670078549,113,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,163,3743667071636317329,gateway_calibration,sweep:anomaly_pair:shared_scenarios,764.3813263886641,144,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,164,1703215274657857080,gateway_calibration,sweep:anomaly_pair:shared_scenarios,702.28609033008,126,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,165,3749419661803877216,gateway_calibration,sweep:anomaly_pair:shared_scenarios,743.8781095691688,130,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,166,1022849663340299120,gateway_calibration,sweep:anomaly_pair:shared_scenarios,596.2228001626833,117,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,167,812573164251080741,gateway_calibration,sweep:anomaly_pair:shared_scenarios,611.4582875903141,125,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,168,9181789161802016476,gateway_calibration,sweep:anomaly_pair:shared_scenarios,541.7733798637064,109,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,169,41852731993844740,gateway_calibration,sweep:anomaly_pair:shared_scenarios,494.41650595846306,117,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,170,2160723943465049599,gateway_calibration,sweep:anomaly_pair:shared_scenarios,587.3931593663951,115,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,171,4956274529951239709,gateway_calibration,sweep:anomaly_pair:shared_scenarios,743.1735330659656,129,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,172,6793317195616864064,gateway_calibration,sweep:anomaly_pair:shared_scenarios,774.056181951176,117,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,173,4303638152728383403,gateway_calibration,sweep:anomaly_pair:shared_scenarios,612.8285396638117,103,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,174,7314201943706610406,gateway_calibration,sweep:anomaly_pair:shared_scenarios,612.2025206224199,137,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,175,1512635151930618621,gateway_calibration,sweep:anomaly_pair:shared_scenarios,700.226445368155,121,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,176,8308315004410766501,gateway_calibration,sweep:anomaly_pair:shared_scenarios,636.2416704282639,117,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,177,8366281085404403237,gateway_calibration,sweep:anomaly_pair:shared_scenarios,556.1556848839465,121,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,178,3431044729523368993,gateway_calibration,sweep:anomaly_pair:shared_scenarios,621.2788715544654,121,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,179,2007998228956077302,gateway_calibration,sweep:anomaly_pair:shared_scenarios,876.6308009656432,136,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
EIR,0,180,8751753062912985555,gateway_calibration,sweep:anomaly_pair:shared_scenarios,823.5717080972345,131,774.4572825489385,,,shared_all_anomaly_strengths,0.86,0.03,0.03,0.9
