strategy,n_H0,n_H1,n_detected_H1,P_D,P_pre_onset_alarm,P_FA,P_D_ci_low,P_D_ci_high,P_pre_onset_alarm_ci_low,P_pre_onset_alarm_ci_high,P_FA_ci_low,P_FA_ci_high,C_total_molecules_avg,C_total_molecules_avg_ci_low,C_total_molecules_avg_ci_high,C_H0_molecules_avg,C_H0_molecules_avg_ci_low,C_H0_molecules_avg_ci_high,C_H1_molecules_avg,C_H1_molecules_avg_ci_low,C_H1_molecules_avg_ci_high,R_H1_molecules_per_s,R_H1_molecules_per_s_ci_low,R_H1_molecules_per_s_ci_high,D_avg_after_onset,D_avg_after_onset_ci_low,D_avg_after_onset_ci_high,a1,a2,eir_gate_quantile,hysteresis_margin_eir,gate_hysteresis_margin,w2
RR,150,150,150,1.0,0.0,0.10666666666666667,0.9750297556319235,1.0,0.0,0.0249702443680766,0.06673036965207343,0.16624622258414684,11644.333333333334,11442.508698060508,11846.15796860616,12752.666666666666,12591.953612562616,12913.379720770716,10536.0,10263.400629229554,10808.599370770446,110.52059685407706,107.9170430065965,113.12415070155761,98.04666666666667,94.15590303409174,101.9374302992416,0.15,0.06,0.86,0.04,0.01,0.9
TR,150,150,150,1.0,0.0,0.06666666666666667,0.9750297556319235,1.0,0.0,0.0249702443680766,0.03661185666960744,0.11836235511605896,10980.666666666666,10793.103671457204,11168.229661876128,11654.0,11490.488627279221,11817.511372720779,10307.333333333334,10005.54178076127,10609.124885905398,89.88929949882014,88.04393099552166,91.73466800211861,117.56,112.65224838960506,122.46775161039494,0.15,0.06,0.86,0.04,0.01,0.9
RR,150,150,150,1.0,0.0,0.10666666666666667,0.9750297556319235,1.0,0.0,0.0249702443680766,0.06673036965207343,0.16624622258414684,11469.333333333334,11270.1510793416,11668.515587325068,12752.666666666666,12591.953612562616,12913.379720770716,10186.0,9965.826451342164,10406.173548657836,137.24824484137972,134.18495046444235,140.31153921831708,75.64,73.31411005568067,77.96588994431933,0.2,0.08000000000000002,0.86,0.04,0.01,0.9
TR,150,150,150,1.0,0.0,0.06666666666666667,0.9750297556319235,1.0,0.0,0.0249702443680766,0.03661185666960744,0.11836235511605896,10586.666666666666,10399.215721974806,10774.117611358526,11654.0,11490.488627279221,11817.511372720779,9519.333333333334,9283.65075029572,9755.015916370949,110.84124330626432,108.53620635725514,113.1462802552735,87.78,84.56562751700827,90.99437248299174,0.2,0.08000000000000002,0.86,0.04,0.01,0.9
EIR,150,150,56,0.37333333333333335,0.0,0.09333333333333334,0.2999983138911522,0.4529941480154272,0.0,0.0249702443680766,0.05641186747708652,0.1505639312756158,12975.666666666666,12781.612282011853,13169.72105132148,12423.333333333334,12236.731226402306,12609.935440264362,13528.0,13210.851708206503,13845.148291793497,61.194063272533775,59.80501786291174,62.58310868215581,201.14285714285714,188.94888468085531,213.33682960485896,0.03,0.012,0.86,0.04,0.01,0.9
EIR,150,150,128,0.8533333333333334,0.0,0.09333333333333334,0.7879153994391072,0.9011056278741189,0.0,0.0249702443680766,0.05641186747708652,0.1505639312756158,13009.333333333334,12769.940366512985,13248.726300153683,12423.333333333334,12236.731226402306,12609.935440264362,13595.333333333334,13174.051629960051,14016.615036706617,71.18647333654698,69.95968835397072,72.41325831912324,188.2265625,180.4294072489465,196.0237177510535,0.06,0.024,0.86,0.04,0.01,0.9
EIR,150,150,150,1.0,0.0,0.09333333333333334,0.9750297556319235,1.0,0.0,0.0249702443680766,0.05641186747708652,0.1505639312756158,12364.666666666666,12153.208698783474,12576.124634549858,12423.333333333334,12236.731226402306,12609.935440264362,12306.0,11925.920708830146,12686.079291169854,89.32182445679548,87.64029076134565,91.00335815224531,140.68,134.8718018784964,146.48819812150361,0.1,0.04000000000000001,0.86,0.04,0.01,0.9
EIR,150,150,150,1.0,0.0,0.09333333333333334,0.9750297556319235,1.0,0.0,0.0249702443680766,0.05641186747708652,0.1505639312756158,12096.666666666666,11921.416318486716,12271.917014846616,12423.333333333334,12236.731226402306,12609.935440264362,11770.0,11482.006465923623,12057.993534076377,116.75869182712285,114.61611359842989,118.9012700558158,102.1,98.97807892593339,105.2219210740666,0.15,0.06,0.86,0.04,0.01,0.9
EIR,150,150,150,1.0,0.0,0.09333333333333334,0.9750297556319235,1.0,0.0,0.0249702443680766,0.05641186747708652,0.1505639312756158,12201.0,12048.30291341772,12353.69708658228,12423.333333333334,12236.731226402306,12609.935440264362,11978.666666666666,11741.58155874879,12215.751774584542,143.33609070901377,140.60350258013048,146.06867883789707,84.48666666666666,82.42492464801875,86.54840868531458,0.2,0.08000000000000002,0.86,0.04,0.01,0.9
RR,150,150,45,0.3,0.0,0.10666666666666667,0.23240829378731656,0.3775798039599141,0.0,0.0249702443680766,0.06673036965207343,0.16624622258414684,13228.333333333334,13056.267631831948,13400.39903483472,12752.666666666666,12591.953612562616,12913.379720770716,13704.0,13418.818456088598,13989.181543911402,61.03500485515302,58.04208321518348,64.02792649512256,206.84444444444443,191.6919272635613,221.99696162532757,0.03,0.012,0.86,0.04,0.02,0.75
TR,150,150,29,0.19333333333333333,0.0,0.06666666666666667,0.13811889170191843,0.2638628581771686,0.0,0.0249702443680766,0.03661185666960744,0.11836235511605896,12140.0,11981.710512520422,12298.289487479578,11654.0,11490.488627279221,11817.511372720779,12626.0,12377.718764860134,12874.281235139866,56.752194815777685,53.78172547857709,59.72266415297828,205.58620689655172,185.4281322346122,225.74428155849122,0.03,0.012,0.86,0.04,0.02,0.75
RR,150,150,111,0.74,0.0,0.10666666666666667,0.6644356718314847,0.8035786108718385,0.0,0.0249702443680766,0.06673036965207343,0.16624622258414684,13074.333333333334,12844.596889973496,13304.069776693172,12752.666666666666,12591.953612562616,12913.379720770716,13396.0,12970.958975690723,13821.041024309277,70.42949398686248,68.69923342002527,72.1597545536997,182.78378378378378,173.9155244793344,191.65204308823314,0.06,0.024,0.86,0.04,0.02,0.75
TR,150,150,73,0.4866666666666667,0.0,0.06666666666666667,0.40801711922387535,0.5659820872926068,0.0,0.0249702443680766,0.03661185666960744,0.11836235511605896,12451.0,12238.164864177203,12663.835135822797,11654.0,11490.488627279221,11817.511372720779,13248.0,12898.266049152555,13597.733950847445,61.75427426541575,60.029658247810715,63.47889028302079,198.86301369863014,187.60333805630242,210.12268934095786,0.06,0.024,0.86,0.04,0.02,0.75
RR,150,150,149,0.9933333333333333,0.0,0.10666666666666667,0.9632071602251817,0.9988221986649826,0.0,0.0249702443680766,0.06673036965207343,0.16624622258414684,12217.666666666666,12003.831160263815,12431.502173069517,12752.666666666666,12591.953612562616,12913.379720770716,11682.666666666666,11304.607282890895,12060.726050442438,85.5606475827994,83.54559054806799,87.57570461753082,140.73825503355704,134.25554386002486,147.22096620708922,0.1,0.04000000000000001,0.86,0.04,0.02,0.75
TR,150,150,140,0.9333333333333333,0.0,0.06666666666666667,0.8816376448839411,0.9633881433303926,0.0,0.0249702443680766,0.03661185666960744,0.11836235511605896,11794.666666666666,11563.72366176194,12025.609671571392,11654.0,11490.488627279221,11817.511372720779,11935.333333333334,11503.710428704364,12366.956237962304,71.63605147634561,70.11894591928868,73.15315703340255,167.34285714285716,159.22397399073108,175.46174029498323,0.1,0.04000000000000001,0.86,0.04,0.02,0.75
RR,150,150,150,1.0,0.0,0.10666666666666667,0.9750297556319235,1.0,0.0,0.0249702443680766,0.06673036965207343,0.16624622258414684,11644.333333333334,11442.508698060508,11846.15796860616,12752.666666666666,12591.953612562616,12913.379720770716,10536.0,10263.400629229554,10808.599370770446,110.52059685407706,107.9170430065965,113.12415070155761,98.04666666666667,94.15590303409174,101.9374302992416,0.15,0.06,0.86,0.04,0.02,0.75
TR,150,150,150,1.0,0.0,0.06666666666666667,0.9750297556319235,1.0,0.0,0.0249702443680766,0.03661185666960744,0.11836235511605896,10980.666666666666,10793.103671457204,11168.229661876128,11654.0,11490.488627279221,11817.511372720779,10307.333333333334,10005.54178076127,10609.124885905398,89.88929949882014,88.04393099552166,91.73466800211861,117.56,112.65224838960506,122.46775161039494,0.15,0.06,0.86,0.04,0.02,0.75
RR,150,150,150,1.0,0.0,0.10666666666666667,0.9750297556319235,1.0,0.0,0.0249702443680766,0.06673036965207343,0.16624622258414684,11469.333333333334,11270.1510793416,11668.515587325068,12752.666666666666,12591.953612562616,12913.379720770716,10186.0,9965.826451342164,10406.173548657836,137.24824484137972,134.18495046444235,140.31153921831708,75.64,73.31411005568067,77.96588994431933,0.2,0.08000000000000002,0.86,0.04,0.02,0.75
TR,150,150,150,1.0,0.0,0.06666666666666667,0.9750297556319235,1.0,0.0,0.0249702443680766,0.03661185666960744,0.11836235511605896,10586.666666666666,10399.215721974806,10774.117611358526,11654.0,11490.488627279221,11817.511372720779,9519.333333333334,9283.65075029572,9755.015916370949,110.84124330626432,108.53620635725514,113.1462802552735,87.78,84.56562751700827,90.99437248299174,0.2,0.08000000000000002,0.86,0.04,0.02,0.75
EIR,150,150,61,0.4066666666666667,0.0,0.08666666666666667,0.33134109612869495,0.4866533494866793,0.0,0.0249702443680766,0.051347178274724174,0.14262822373621914,12953.666666666666,12762.353441467105,13144.979891866227,12448.666666666666,12269.735372760426,12627.597960572906,13458.666666666666,13139.718439954717,13777.614893378615,61.38293537261441,60.113397413788974,62.65247333143985,200.9016393442623,189.44651667328208,212.3567620152425,0.03,0.012,0.86,0.04,0.02,0.75
EIR,150,150,126,0.84,0.0,0.08666666666666667,0.7729603179581628,0.890059915871545,0.0,0.0249702443680766,0.051347178274724174,0.14262822373621914,13037.666666666666,12803.677266858289,13271.656066475043,12448.666666666666,12269.735372760426,12627.597960572906,13626.666666666666,13214.557089777576,14038.776243555756,71.3176628430926,70.09292546511249,72.54240022107273,187.5793650793651,179.8571384643778,195.30159169435237,0.06,0.024,0.86,0.04,0.02,0.75
EIR,150,150,150,1.0,0.0,0.08666666666666667,0.9750297556319235,1.0,0.0,0.0249702443680766,0.051347178274724174,0.14262822373621914,12488.666666666666,12275.470478371937,12701.862854961395,12448.666666666666,12269.735372760426,12627.597960572906,12528.666666666666,12140.953303527873,12916.38002980546,88.96796368464248,87.3265636140953,90.60936375518966,143.7,137.77271764581843,149.62728235418155,0.1,0.04000000000000001,0.86,0.04,0.02,0.75
EIR,150,150,150,1.0,0.0,0.08666666666666667,0.9750297556319235,1.0,0.0,0.0249702443680766,0.051347178274724174,0.14262822373621914,12147.0,11973.978952070403,12320.021047929597,12448.666666666666,12269.735372760426,12627.597960572906,11845.333333333334,11556.476693241684,12134.189973424984,115.86322190717473,113.70371216012182,118.02273165422764,103.64666666666666,100.40793573816913,106.88539759516419,0.15,0.06,0.86,0.04,0.02,0.75
EIR,150,150,150,1.0,0.0,0.08666666666666667,0.9750297556319235,1.0,0.0,0.0249702443680766,0.051347178274724174,0.14262822373621914,12180.666666666666,12028.098904149752,12333.23442918358,12448.666666666666,12269.735372760426,12627.597960572906,11912.666666666666,11672.457909697847,12152.875423635485,141.72785202967472,139.01853219094346,144.43717186840598,85.0,82.87541933023721,87.12458066976279,0.2,0.08000000000000002,0.86,0.04,0.02,0.75
RR,150,150,45,0.3,0.0,0.10666666666666667,0.23240829378731656,0.3775798039599141,0.0,0.0249702443680766,0.06673036965207343,0.16624622258414684,13228.333333333334,13056.267631831948,13400.39903483472,12752.666666666666,12591.953612562616,12913.379720770716,13704.0,13418.818456088598,13989.181543911402,61.03500485515302,58.04208321518348,64.02792649512256,206.84444444444443,191.6919272635613,221.99696162532757,0.03,0.012,0.86,0.04,0.02,0.9
TR,150,150,29,0.19333333333333333,0.0,0.06666666666666667,0.13811889170191843,0.2638628581771686,0.0,0.0249702443680766,0.03661185666960744,0.11836235511605896,12140.0,11981.710512520422,12298.289487479578,11654.0,11490.488627279221,11817.511372720779,12626.0,12377.718764860134,12874.281235139866,56.752194815777685,53.78172547857709,59.72266415297828,205.58620689655172,185.4281322346122,225.74428155849122,0.03,0.012,0.86,0.04,0.02,0.9
RR,150,150,111,0.74,0.0,0.10666666666666667,0.6644356718314847,0.8035786108718385,0.0,0.0249702443680766,0.06673036965207343,0.16624622258414684,13074.333333333334,12844.596889973496,13304.069776693172,12752.666666666666,12591.953612562616,12913.379720770716,13396.0,12970.958975690723,13821.041024309277,70.42949398686248,68.69923342002527,72.1597545536997,182.78378378378378,173.9155244793344,191.65204308823314,0.06,0.024,0.86,0.04,0.02,0.9
TR,150,150,73,0.4866666666666667,0.0,0.06666666666666667,0.40801711922387535,0.5659820872926068,0.0,0.0249702443680766,0.03661185666960744,0.11836235511605896,12451.0,12238.164864177203,12663.835135822797,11654.0,11490.488627279221,11817.511372720779,13248.0,12898.266049152555,13597.733950847445,61.75427426541575,60.029658247810715,63.47889028302079,198.86301369863014,187.60333805630242,210.12268934095786,0.06,0.024,0.86,0.04,0.02,0.9
RR,150,150,149,0.9933333333333333,0.0,0.10666666666666667,0.9632071602251817,0.9988221986649826,0.0,0.0249702443680766,0.06673036965207343,0.16624622258414684,12217.666666666666,12003.831160263815,12431.502173069517,12752.666666666666,12591.953612562616,12913.379720770716,11682.666666666666,11304.607282890895,12060.726050442438,85.5606475827994,83.54559054806799,87.57570461753082,140.73825503355704,134.25554386002486,147.22096620708922,0.1,0.04000000000000001,0.86,0.04,0.02,0.9
TR,150,150,140,0.9333333333333333,0.0,0.06666666666666667,0.8816376448839411,0.9633881433303926,0.0,0.0249702443680766,0.03661185666960744,0.11836235511605896,11794.666666666666,11563.72366176194,12025.609671571392,11654.0,11490.488627279221,11817.511372720779,11935.333333333334,11503.710428704364,12366.956237962304,71.63605147634561,70.11894591928868,73.15315703340255,167.34285714285716,159.22397399073108,175.46174029498323,0.1,0.04000000000000001,0.86,0.04,0.02,0.9
RR,150,150,150,1.0,0.0,0.10666666666666667,0.9750297556319235,1.0,0.0,0.0249702443680766,0.06673036965207343,0.16624622258414684,11644.333333333334,11442.508698060508,11846.15796860616,12752.666666666666,12591.953612562616,12913.379720770716,10536.0,10263.400629229554,10808.599370770446,110.52059685407706,107.9170430065965,113.12415070155761,98.04666666666667,94.15590303409174,101.9374302992416,0.15,0.06,0.86,0.04,0.02,0.9
TR,150,150,150,1.0,0.0,0.06666666666666667,0.9750297556319235,1.0,0.0,0.0249702443680766,0.03661185666960744,0.11836235511605896,10980.666666666666,10793.103671457204,11168.229661876128,11654.0,11490.488627279221,11817.511372720779,10307.333333333334,10005.54178076127,10609.124885905398,89.88929949882014,88.04393099552166,91.73466800211861,117.56,112.65224838960506,122.46775161039494,0.15,0.06,0.86,0.04,0.02,0.9
RR,150,150,150,1.0,0.0,0.10666666666666667,0.9750297556319235,1.0,0.0,0.0249702443680766,0.06673036965207343,0.16624622258414684,11469.333333333334,11270.1510793416,11668.515587325068,12752.666666666666,12591.953612562616,12913.379720770716,10186.0,9965.826451342164,10406.173548657836,137.24824484137972,134.18495046444235,140.31153921831708,75.64,73.31411005568067,77.96588994431933,0.2,0.08000000000000002,0.86,0.04,0.02,0.9
TR,150,150,150,1.0,0.0,0.06666666666666667,0.9750297556319235,1.0,0.0,0.0249702443680766,0.03661185666960744,0.11836235511605896,10586.666666666666,10399.215721974806,10774.117611358526,11654.0,11490.488627279221,11817.511372720779,9519.333333333334,9283.65075029572,9755.015916370949,110.84124330626432,108.53620635725514,113.1462802552735,87.78,84.56562751700827,90.99437248299174,0.2,0.08000000000000002,0.86,0.04,0.02,0.9
EIR,150,150,55,0.36666666666666664,0.0,0.09333333333333334,0.2937744456533283,0.44621761951149214,0.0,0.0249702443680766,0.05641186747708652,0.1505639312756158,12936.0,12742.389837001116,13129.610162998884,12378.666666666666,12193.92364585552,12563.409687477812,13493.333333333334,13176.637636759644,13810.029029907024,61.0003641024048,59.59006704892376,62.41066115588585,200.12727272727273,187.87525513927727,212.37929031526818,0.03,0.012,0.86,0.04,0.02,0.9
EIR,150,150,126,0.84,0.0,0.09333333333333334,0.7729603179581628,0.890059915871545,0.0,0.0249702443680766,0.05641186747708652,0.1505639312756158,13011.666666666666,12777.210582318492,13246.12275101484,12378.666666666666,12193.92364585552,12563.409687477812,13644.666666666666,13237.449677052648,14051.883656280685,71.00281533921114,69.78782393147468,72.2178067469476,188.93650793650792,181.25346987765442,196.61954599536142,0.06,0.024,0.86,0.04,0.02,0.9
EIR,150,150,150,1.0,0.0,0.09333333333333334,0.9750297556319235,1.0,0.0,0.0249702443680766,0.05641186747708652,0.1505639312756158,12360.333333333334,12150.043875041963,12570.622791624704,12378.666666666666,12193.92364585552,12563.409687477812,12342.0,11963.40669624528,12720.59330375472,88.62701096534524,86.9860710691643,90.26795086152617,142.07333333333332,136.30818042294098,147.83848624372567,0.1,0.04000000000000001,0.86,0.04,0.02,0.9
EIR,150,150,150,1.0,0.0,0.09333333333333334,0.9750297556319235,1.0,0.0,0.0249702443680766,0.05641186747708652,0.1505639312756158,12094.0,11919.328228356957,12268.671771643043,12378.666666666666,12193.92364585552,12563.409687477812,11809.333333333334,11519.260875734222,12099.405790932446,115.63554974806635,113.5385465103728,117.73255298575991,103.5,100.25943268494979,106.74056731505021,0.15,0.06,0.86,0.04,0.02,0.9
EIR,150,150,150,1.0,0.0,0.09333333333333334,0.9750297556319235,1.0,0.0,0.0249702443680766,0.05641186747708652,0.1505639312756158,12137.0,11984.402565799186,12289.597434200814,12378.666666666666,12193.92364585552,12563.409687477812,11895.333333333334,11658.025404751066,12132.641261915602,141.08264203858226,138.40106350538113,143.7642205717834,85.25333333333333,83.14563169140735,87.36103497525932,0.2,0.08000000000000002,0.86,0.04,0.02,0.9
