strategy,state_h1,trial_index,scenario_seed,seed_phase,seed_namespace,gateway_threshold,detected,pre_onset_alarm,detection_time,first_alarm_time,transmissions,max_gateway_evidence,a1,a2,eir_gate_quantile,hysteresis_margin_eir,gate_hysteresis_margin,w2
EIR,0,147,7858435624086908979,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,114,548.6389323479046,0.03,0.012,0.84,0.03,0.02,0.9
EIR,0,148,5165919310896663158,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,122,582.8353392609224,0.03,0.012,0.84,0.03,0.02,0.9
EIR,0,149,1933667660072330072,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,143,726.3081902388601,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,0,2611231400473716086,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,132,571.5671610238838,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,1,7076932750564232801,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,212.0,212.0,108,759.7647818098422,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,2,7639779178240766345,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,152,706.7194438883495,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,3,7448499090136169548,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,254.0,254.0,152,791.4437986137218,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,4,1036192494473232165,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,156,729.839558819018,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,5,1413621977181159838,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,127,669.8316839198627,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,6,8668626805789249451,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,120,611.6473025971869,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,7,3470924761366110024,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,258.0,258.0,124,777.2086934420173,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,8,7452165017529937172,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,149,710.6829673676159,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,9,7577570658720223945,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,134,758.4804368360743,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,10,5504095443855972750,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,240.0,240.0,118,772.1636496868502,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,11,2076927811063404179,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,141,706.3778563513437,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,12,4321649027562401148,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,126,541.7573141083722,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,13,8515507875366062678,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,137,740.8434514740053,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,14,1518119078249690328,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,136,733.3223721853391,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,15,1660511464077066382,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,289.0,289.0,148,759.611149012535,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,16,8984420535382550704,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,119,596.1275234144628,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,17,5493875957052685458,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,158,728.2339851846142,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,18,3869355358369578221,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,135,619.5513298229358,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,19,8305689639555103873,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,136,595.1625516439915,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,20,1861075245161063954,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,201.0,201.0,96,760.2523968569116,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,21,7487342678843418782,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,132,703.5215501299172,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,22,4759947280925614510,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,167.0,167.0,93,789.203387900235,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,23,532900699907676749,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,292.0,292.0,145,761.3230224664195,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,24,8547775228713327454,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,152,725.6621034382698,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,25,7031772464367016452,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,250.0,250.0,121,793.315806482965,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,26,8506781465225358650,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,231.0,231.0,127,760.2828365678566,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,27,6275412454291956646,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,122,712.2675123940717,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,28,5662962446640446382,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,252.0,252.0,137,762.734050528421,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,29,7329872736493627402,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,260.0,260.0,136,777.881609013965,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,30,2817708701825730959,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,141,680.949931332488,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,31,5214034528589591776,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,296.0,296.0,168,761.8583746047219,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,32,3669642538277696802,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,292.0,292.0,151,766.7325086006109,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,33,6484308883121994863,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,249.0,249.0,129,763.0387303214281,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,34,917269140902215968,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,282.0,282.0,144,760.2577462019284,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,35,7012320684762862517,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,133,623.2671305365488,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,36,1459189485559832615,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,275.0,275.0,153,768.1504909940006,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,37,5313352012855129812,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,226.0,226.0,109,764.983053084478,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,38,7853436569111311274,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,146,735.6713010040495,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,39,6470854732115933193,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,124,582.3155291279915,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,40,8436348219406387577,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,206.0,206.0,116,761.7310277251559,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,41,759148238731577147,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,135,699.0785086956768,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,42,2801078394990268360,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,134,630.8116346151875,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,43,1085136814598110634,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,140,671.9789935314133,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,44,4380449613580274996,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,170.0,170.0,105,760.6844922114022,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,45,583667975898618,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,121,706.6115281471169,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,46,3048452007480115286,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,246.0,246.0,129,761.652413847064,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,47,2633947150739975497,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,245.0,245.0,139,760.5123547188792,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,48,5082272743349857552,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,163,748.743996065319,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,49,8701678215460627147,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,295.0,295.0,160,776.1758129831611,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,50,6522643211079240366,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,242.0,242.0,135,764.6306939880851,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,51,9104546970169858444,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,139,690.2715300904679,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,52,8431890136361086503,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,135.0,135.0,73,761.1389082558793,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,53,604793698348651156,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,116,491.8084906908976,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,54,171351746969412922,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,142,738.4289983758066,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,55,863390994786108358,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,273.0,273.0,136,794.4192885366466,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,56,4915212235813543794,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,141,665.7348207193735,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,57,4720012207370220768,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,136,600.5721849370324,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,58,5746324983325217934,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,297.0,297.0,151,764.8742516883872,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,59,5083735276665544493,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,207.0,207.0,121,759.6172947512628,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,60,1272128466562723561,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,238.0,238.0,120,787.7603959047096,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,61,7720199442815840801,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,136,739.988264058613,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,62,5120142079131792795,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,259.0,259.0,136,760.9906411771827,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,63,6023728918591106021,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,141,703.9172660372869,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,64,6788467250959408606,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,139,659.7905260746965,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,65,1243948763457773017,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,205.0,205.0,110,764.7293211546585,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,66,6410870617213104567,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,220.0,220.0,117,769.3387388264374,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,67,1822622033789025018,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,130,670.1741058315632,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,68,2308604028594905397,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,244.0,244.0,130,772.3398580972241,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,69,2799083220742639700,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,151,714.9449477759093,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,70,3957691650497488896,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,144,617.4472671263517,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,71,6848120828529791565,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,155,707.3972078587144,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,72,9114703313071226641,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,212.0,212.0,108,767.7480718950037,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,73,5224846090074276733,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,143,730.6035967242915,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,74,9163623880280852907,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,140,750.5120934032465,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,75,4526069042314749347,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,148,712.2251960145753,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,76,1879008201631605389,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,149,662.2304581507772,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,77,6623200486339660028,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,229.0,229.0,115,765.8236732194454,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,78,8530557752088933997,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,259.0,259.0,142,805.8883964243125,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,79,8482021231544291946,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,148,753.9353946883673,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,80,8572359643849801088,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,237.0,237.0,123,778.8743060268964,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,81,1424939271370788939,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,136,618.6886526520415,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,82,2369879321975221228,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,232.0,232.0,113,799.3487794872793,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,83,5335013303513502959,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,137,655.7168929501471,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,84,4027798783484782529,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,156,621.137503552005,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,85,5912326982261738421,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,130.0,130.0,62,771.8209697712234,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,86,923988592045466719,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,133,675.5573708786065,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,87,6368244501412419872,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,138,684.4028826645331,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,88,3077504097937725429,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,134,617.0703987268373,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,89,6245622934680317091,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,124,640.6556455110328,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,90,1219514998880840263,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,147,682.9714303413471,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,91,5829956910558544642,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,148,701.3366423201588,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,92,6840292449113182281,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,128,670.3373936878853,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,93,9091431598691405206,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,137,636.0957045264996,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,94,6736766508368669940,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,268.0,268.0,148,762.1269424564995,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,95,6096435560546063262,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,128.0,128.0,68,764.4617277953947,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,96,4541940771770081984,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,136,751.6441727722764,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,97,9068442804642617756,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,145,758.226595306569,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,98,6824204678650647536,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,150.0,150.0,80,769.505505810978,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,99,3418325795750838812,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,214.0,214.0,119,764.6085877028697,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,100,4227710830009589974,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,140,651.9682756454538,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,101,8754735168544148669,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,149,729.7628056864806,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,102,2067051276334988237,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,145,645.7658771513657,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,103,7753193542792604231,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,144,727.9272170832273,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,104,1318886921696210071,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,144,686.8895507957961,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,105,8032630370394000248,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,156,747.0363107186121,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,106,974677594275366088,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,150,682.5915307986577,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,107,2701808187414346030,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,146,704.9726490757212,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,108,8798034269066904275,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,139,614.969407368672,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,109,3893140895181544612,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,253.0,253.0,128,768.0227295948348,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,110,3639772176279627209,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,230.0,230.0,126,762.6840573314835,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,111,58083384889561894,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,293.0,293.0,156,761.9030551013072,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,112,7913813887265165460,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,148,696.4569118870179,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,113,5153237889349398166,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,279.0,279.0,139,770.5171347939215,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,114,2343289298259304991,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,126,629.6113777134108,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,115,359739774734663426,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,137.0,137.0,70,781.5268886042139,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,116,6659824315736637162,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,155,745.9189254445246,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,117,1870239271313864962,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,228.0,228.0,109,769.8363860391073,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,118,8839508061415204211,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,272.0,272.0,141,792.7470431628735,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,119,7506128814033192075,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,130,661.4956285313126,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,120,8154165292108182957,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,235.0,235.0,129,770.6502151579944,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,121,1135386913184473080,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,176,743.3173078614599,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,122,2326157264239897290,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,143,711.2408920000055,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,123,3653273895957871957,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,144,690.7378834970779,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,124,5662017936011922453,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,130,630.8738453615075,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,125,6379439893792513308,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,148,732.5116982439669,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,126,2320175593429185314,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,298.0,298.0,148,767.188662129091,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,127,7178250070168823112,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,131,596.7251758778058,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,128,2902112500657141058,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,236.0,236.0,122,781.456847682022,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,129,1285734487053678552,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,168.0,168.0,93,806.4979373074855,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,130,4089093350770479178,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,1,0,243.0,243.0,125,785.6314514320509,0.03,0.012,0.84,0.03,0.02,0.9
EIR,1,131,8029513871136873758,evaluation,sweep:anomaly_pair:shared_scenarios,759.3992222290499,0,0,inf,inf,137,742.9129411375568,0.03,0.012,0.84,0.03,0.02,0.9
